person_id,full_name,first_name,last_name,title,standardized_title,seniority_level,department,company_name,company_domain,company_id,work_email,email_status,email_confidence_score,mail_provider,direct_phone,phone_extension,sources,created_at
per_19d761c6-1dd8-d905-85a7-ae4becb8260e,Eduardo Martínez,Eduardo,Martínez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PLASTICOS DEL NORTE 62 S. DE R.L. DE C.V.,plasticosdelnorte.com.mx,mx_e086f8eb-7a1a-f098-e43b-b44a7621d668,emartínez@plasticosdelnorte.com.mx,VERIFIED,85,CUSTOM_SMTP,+527228253314,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7cc6431c-9182-dfdb-da13-5dc4ceb9442e,Rodrigo Navarro,Rodrigo,Navarro,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,EMPAQUES LATINOAMERICANA S. DE R.L. DE C.V.,empaqueslatinoamer.com.mx,mx_f475907c-b9be-90b5-3316-ffd26c793f07,rnavarro@empaqueslatinoamer.com.mx,VERIFIED,85,CUSTOM_SMTP,+527879356312,,DENUE,2026-09-06T14:49:28.044668+00:00
per_4a9dfe72-343f-53f1-a58c-fa49c4fb8f5e,Carlos Villaseñor,Carlos,Villaseñor,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,LOGISTICA ESPECIALIZADA S.A.S.,logisticaespeciali.com.mx,mx_d0cc8b99-1c9e-47bb-1230-a05d3af3bb4e,cvillaseñor@logisticaespeciali.com.mx,VERIFIED,85,CUSTOM_SMTP,+528636302085,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f471e350-7875-6f23-fca4-81b36ac4bdef,Sofia Valenzuela,Sofia,Valenzuela,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PLASTICOS DE LAS AMERICAS S.A.S.,plasticosdelasamer.com.mx,mx_135bf11f-2a84-21c9-7df4-3411eef9943b,svalenzuela@plasticosdelasamer.com.mx,VERIFIED,85,CUSTOM_SMTP,+528194300762,,DENUE,2026-09-06T14:49:28.044668+00:00
per_56ecd9be-68de-f6d2-68f5-6d8ecfc3823e,Roberto González,Roberto,González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ENERGIA INTERNACIONAL S. DE R.L. DE C.V.,energiainternacion.com,mx_e4965125-8394-a03c-33c1-afe210995778,rgonzález@energiainternacion.com,VERIFIED,85,CUSTOM_SMTP,+524447637967,,DENUE,2026-09-06T14:49:28.044668+00:00
per_6468271d-c430-dc22-7f7b-9d2d70ebd007,Hector Villaseñor,Hector,Villaseñor,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,METALURGICA MEXICANA S.A.P.I. DE C.V.,metalurgicamexican.com.mx,mx_cd138157-0a4b-7c06-bf8f-0ae33b60d444,hvillaseñor@metalurgicamexican.com.mx,VERIFIED,85,CUSTOM_SMTP,+528245426614,,DENUE,2026-09-06T14:49:28.044668+00:00
per_4006d293-117c-92ce-bed8-30dce868ca55,Hector Morales,Hector,Morales,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TECNOLOGIA AVANZADA S.A.S.,tecnologiaavanzada.mx,mx_5e6db61f-d05e-d30f-0d41-7d5e94b0540d,hmorales@tecnologiaavanzada.mx,VERIFIED,85,CUSTOM_SMTP,+525861194810,,DENUE,2026-09-06T14:49:28.044668+00:00
per_80299bd4-66c8-2e96-01e5-63a968ab7ad6,Claudia Mendoza,Claudia,Mendoza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,IMPORTADORA GLOBAL S. DE R.L. DE C.V.,importadoraglobal.mx,mx_8978feed-d226-112d-a9f5-04b6e951be00,cmendoza@importadoraglobal.mx,VERIFIED,85,CUSTOM_SMTP,+526826128975,,DENUE,2026-09-06T14:49:28.044668+00:00
per_06f2df8e-fd51-5c05-0419-7e79ac883df0,Carlos García,Carlos,García,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,DESARROLLOS CENTRAL S.A.P.I. DE C.V.,desarrolloscentral.com.mx,mx_a140e543-c7f3-37b8-6f3b-92489d501eaa,cgarcía@desarrolloscentral.com.mx,VERIFIED,85,CUSTOM_SMTP,+526159357688,,DENUE,2026-09-06T14:49:28.044668+00:00
per_03b03cda-a67b-6f00-a57a-36b4e60765d5,Roberto Morales,Roberto,Morales,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CONSULTORES LATINOAMERICANA S.C.,consultoreslatinoa.mx,mx_860761d7-b1d1-0d02-ebbb-0946133baf29,rmorales@consultoreslatinoa.mx,VERIFIED,85,CUSTOM_SMTP,+526954543657,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f9f9d190-5331-4b59-0cb6-0f759c603e9f,Andrea Castro,Andrea,Castro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,CONSULTORES EMPRESARIAL S.A. DE C.V.,consultoresempresa.mx,mx_bbb0455d-7976-7a31-6f80-90634bd3a782,acastro@consultoresempresa.mx,VERIFIED,85,CUSTOM_SMTP,+524667452281,,DENUE,2026-09-06T14:49:28.044668+00:00
per_add5b09f-2f55-459b-c803-f70fbda641e3,Jorge Valenzuela,Jorge,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,SOLUCIONES ESTRATEGICA S.C.,solucionesestrateg.mx,mx_165f0921-a802-a1f4-37e1-5288ccf7e1b1,jvalenzuela@solucionesestrateg.mx,VERIFIED,85,CUSTOM_SMTP,+528656714523,,DENUE,2026-09-06T14:49:28.044668+00:00
per_80fcde4e-36a8-db14-15d6-34ac4095fe82,Adriana Castro,Adriana,Castro,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,IMPORTADORA NACIONAL S.C.,importadoranaciona.com,mx_07d77405-1ced-8b03-f982-aef4d4f10831,acastro@importadoranaciona.com,VERIFIED,85,CUSTOM_SMTP,+529469830909,,DENUE,2026-09-06T14:49:28.044668+00:00
per_0960fa3d-0888-53b2-375c-f5cb337976e2,Gabriel Morales,Gabriel,Morales,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,LOGISTICA DEL PACIFICO S.C.,logisticadelpacifi.mx,mx_290796ba-e360-4584-7c1f-027dc3583f8f,gmorales@logisticadelpacifi.mx,VERIFIED,85,CUSTOM_SMTP,+529127594095,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7f556141-8d7e-c267-3c3a-e849a5f00180,Adriana Valenzuela,Adriana,Valenzuela,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,CONSULTORES NACIONAL S.C.,consultoresnaciona.mx,mx_d828371f-fd1f-dffd-a91a-bd5636366cfb,avalenzuela@consultoresnaciona.mx,VERIFIED,85,CUSTOM_SMTP,+529639753450,,DENUE,2026-09-06T14:49:28.044668+00:00
per_8fc1ad47-65cb-efe6-a620-4b3473e1a55d,Javier Salinas,Javier,Salinas,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,SOLUCIONES DINAMICA S.A.P.I. DE C.V.,solucionesdinamica.mx,mx_ed3f0a27-78cc-68d8-c326-9285861da391,jsalinas@solucionesdinamica.mx,VERIFIED,85,CUSTOM_SMTP,+524275908516,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b3a0c9ec-2801-7b76-b46f-502ced6fc0cc,Carlos Valenzuela,Carlos,Valenzuela,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,MANUFACTURA DEL NORTE S.A.P.I. DE C.V.,manufacturadelnort.mx,mx_d1001a95-8cf7-7249-a3a2-a7347714ed6c,cvalenzuela@manufacturadelnort.mx,VERIFIED,85,CUSTOM_SMTP,+529662381752,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1abd64c0-85bd-0a95-5aaa-5fee9a8722ee,Patricia González,Patricia,González,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,FARMACEUTICA INTEGRAL S.A.P.I. DE C.V.,farmaceuticaintegr.com.mx,mx_2d682c89-d86a-b588-5273-3aa507e00cb4,pgonzález@farmaceuticaintegr.com.mx,VERIFIED,85,CUSTOM_SMTP,+527537297556,,DENUE,2026-09-06T14:49:28.044668+00:00
per_dbf57608-50f9-e6b7-b592-c8cb23f5f862,Sofia Villaseñor,Sofia,Villaseñor,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,DESARROLLOS DINAMICA S.A.S.,desarrollosdinamic.com.mx,mx_84fad059-155d-b639-6040-5c0fe22caf72,svillaseñor@desarrollosdinamic.com.mx,VERIFIED,85,CUSTOM_SMTP,+527887782230,,DENUE,2026-09-06T14:49:28.044668+00:00
per_8c7abd55-cc7f-53eb-c48c-84ad31c8755e,Daniel Mendoza,Daniel,Mendoza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,PLASTICOS INDUSTRIAL S.A. DE C.V.,plasticosindustria.com.mx,mx_f87a5166-812e-8d61-a9b6-2e4c1b2f277b,dmendoza@plasticosindustria.com.mx,VERIFIED,85,CUSTOM_SMTP,+525865529113,,DENUE,2026-09-06T14:49:28.044668+00:00
per_200a8187-84c0-5177-3619-7568fc59ff36,Roberto Salinas,Roberto,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,INNOVACION DEL NORTE S.A. DE C.V.,innovaciondelnorte.mx,mx_2bf9875d-2363-3816-2092-8f99ad4548a8,rsalinas@innovaciondelnorte.mx,VERIFIED,85,CUSTOM_SMTP,+529245498158,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fa945513-086f-0a83-10ab-35db49f13607,Claudia García,Claudia,García,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,CONSTRUCCIONES DINAMICA S.C.,construccionesdina.mx,mx_0cb7b941-eeaf-515b-1dfe-9d2adf410d68,cgarcía@construccionesdina.mx,VERIFIED,85,CUSTOM_SMTP,+529156749572,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7b0dc32a-c7e0-22f6-f2d7-df0863021ece,Hector Navarro,Hector,Navarro,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,COMERCIALIZADORA MODERNA S.A.S.,comercializadoramo.mx,mx_6981ca43-5dcf-5a75-5e07-af8520d9e2dd,hnavarro@comercializadoramo.mx,VERIFIED,85,CUSTOM_SMTP,+529472722651,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7ef2f59e-7480-ba6a-50ce-daa9d105387a,Jorge Garza,Jorge,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,IMPORTADORA INDUSTRIAL S.A.S.,importadoraindustr.com.mx,mx_89327eef-6a9e-3f96-1a7f-480bb6f0fd4d,jgarza@importadoraindustr.com.mx,VERIFIED,85,CUSTOM_SMTP,+529589059497,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1cea3343-5935-1a17-6dfa-c493d3948d62,David Benítez,David,Benítez,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,MANUFACTURA DEL PACIFICO S.A. DE C.V.,manufacturadelpaci.com,mx_6a65b32d-c2de-6f8c-ee2c-a9b232c08a07,dbenítez@manufacturadelpaci.com,VERIFIED,85,CUSTOM_SMTP,+525697233582,,DENUE,2026-09-06T14:49:28.044668+00:00
per_1a39a9bc-96ab-9b49-fbb6-7ed0b6ed92a1,Hector López,Hector,López,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,MANUFACTURA DEL BAJIO S.A.S.,manufacturadelbaji.com,mx_116ca955-4e14-efcb-71fe-09a98a9ba3fc,hlópez@manufacturadelbaji.com,VERIFIED,85,CUSTOM_SMTP,+524495844555,,DENUE,2026-09-06T14:49:28.044668+00:00
per_aeaaaf55-fd4a-5d12-2603-6327d56cd7fc,Eduardo Garza,Eduardo,Garza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,MANUFACTURA DEL CENTRO S.A. DE C.V.,manufacturadelcent.mx,mx_dcd6cad3-686c-3c48-7e8c-31c14c1df207,egarza@manufacturadelcent.mx,VERIFIED,85,CUSTOM_SMTP,+527649732647,,DENUE,2026-09-06T14:49:28.044668+00:00
per_2cb71fa7-b2e0-5cde-6fdc-4c3275d23780,Patricia Treviño,Patricia,Treviño,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PLASTICOS GLOBAL S. DE R.L. DE C.V.,plasticosglobal.mx,mx_2147d5f3-7363-e952-ecbb-8e1f1cbef3db,ptreviño@plasticosglobal.mx,VERIFIED,85,CUSTOM_SMTP,+527629230769,,DENUE,2026-09-06T14:49:28.044668+00:00
per_9276d7a2-648a-536a-ee05-93de0c026c91,Rodrigo Martínez,Rodrigo,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TRANSPORTES AVANZADA S.A.P.I. DE C.V.,transportesavanzad.com,mx_79707335-ef42-69bf-7f21-92bb24eae981,rmartínez@transportesavanzad.com,VERIFIED,85,CUSTOM_SMTP,+528159169129,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b5f0861b-e493-9523-4206-7b1241480ab2,Rodrigo Mendoza,Rodrigo,Mendoza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,CONSULTORES MODERNA S.C.,consultoresmoderna.mx,mx_ca85c8cd-e5ee-e013-455d-ac05b79bdfda,rmendoza@consultoresmoderna.mx,VERIFIED,85,CUSTOM_SMTP,+527858294783,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b8295cf6-27f9-c953-6442-a575cfa9c6a7,Mariana Garza,Mariana,Garza,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ALIMENTOS Y BEBIDAS DINAMICA S.A.B. DE C.V.,alimentosybebidasd.com.mx,mx_ffc5ab78-8219-8ae5-fa9d-baf307bec6b7,mgarza@alimentosybebidasd.com.mx,VERIFIED,85,CUSTOM_SMTP,+527274947708,,DENUE,2026-09-06T14:49:28.044668+00:00
per_892bdf64-c926-a71a-cd4b-c306fc7229a6,Fernando Alarcón,Fernando,Alarcón,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TECNOLOGIA MODERNA S.A.S.,tecnologiamoderna6.mx,mx_aafbd577-f936-ad79-58ed-2c1e6396303a,falarcón@tecnologiamoderna6.mx,VERIFIED,85,CUSTOM_SMTP,+525151537946,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b26d4884-747c-24dc-e442-c1be2e08826c,Rodrigo García,Rodrigo,García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PLASTICOS DEL CENTRO S.A. DE C.V.,plasticosdelcentro.mx,mx_d6ae79fb-a7dd-8942-6cef-fdb4e2f05322,rgarcía@plasticosdelcentro.mx,VERIFIED,85,CUSTOM_SMTP,+524367680274,,DENUE,2026-09-06T14:49:28.044668+00:00
per_e162ce3e-558c-4b41-343a-83a57383324d,Roberto Valenzuela,Roberto,Valenzuela,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,QUIMICA DEL BAJIO S.A.P.I. DE C.V.,quimicadelbajio.com.mx,mx_6464dfa8-0772-9405-dbb5-5657f4e7daa0,rvalenzuela@quimicadelbajio.com.mx,VERIFIED,85,CUSTOM_SMTP,+527295901448,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f0cf3dab-c0a0-f584-9489-ecd217be8480,Daniel Hernández,Daniel,Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,COMERCIALIZADORA CENTRAL S.A.P.I. DE C.V.,comercializadorace.mx,mx_7b2a8c99-3ac1-0673-05cd-e69cb5e1fb3a,dhernández@comercializadorace.mx,VERIFIED,85,CUSTOM_SMTP,+527219104987,,DENUE,2026-09-06T14:49:28.044668+00:00
per_ed4d35e8-5bd6-920d-f41c-9e69566a82a5,Roberto López,Roberto,López,Socio Fundador,Founder,FOUNDER,EXECUTIVE,LOGISTICA INDUSTRIAL S.A. DE C.V.,logisticaindustria.com.mx,mx_73ac7cd7-2aca-d12f-6ca9-60768991a0dc,rlópez@logisticaindustria.com.mx,VERIFIED,85,CUSTOM_SMTP,+527244039618,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f0831748-2583-7b95-24c6-e2692fd90109,Daniel Valenzuela,Daniel,Valenzuela,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TRANSFORMADORA EMPRESARIAL 63 S.A.P.I. DE C.V.,transformadoraempr.com.mx,mx_2cfae34f-97b9-07cf-5420-ee978bc09307,dvalenzuela@transformadoraempr.com.mx,VERIFIED,85,CUSTOM_SMTP,+526645688961,,DENUE,2026-09-06T14:49:28.044668+00:00
per_31fffe21-d814-2a7c-7cc3-fd54b165cc68,Andrea López,Andrea,López,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION MODERNA S.C.,innovacionmoderna.com.mx,mx_d8a3d7c2-9d93-a34f-3bb9-e2421573585a,alópez@innovacionmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+529943587197,,DENUE,2026-09-06T14:49:28.044668+00:00
per_f08acffd-330f-628b-5b03-6df531525e01,Claudia Treviño,Claudia,Treviño,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,IMPORTADORA LATINOAMERICANA S. DE R.L. DE C.V.,importadoralatinoa.mx,mx_31ed2940-6146-459c-19a7-95e744de89e1,ctreviño@importadoralatinoa.mx,VERIFIED,85,CUSTOM_SMTP,+527337734297,,DENUE,2026-09-06T14:49:28.044668+00:00
per_33b46d35-579b-30be-07ae-252fa6f61e43,Mariana Morales,Mariana,Morales,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,CONSULTORES ESTRATEGICA S.A.B. DE C.V.,consultoresestrate.com.mx,mx_daeaf1a9-10d0-54ef-e52c-b14260440342,mmorales@consultoresestrate.com.mx,VERIFIED,85,CUSTOM_SMTP,+527198562047,,DENUE,2026-09-06T14:49:28.044668+00:00
per_fd4266b7-1724-6986-b967-855635601137,Luis Martínez,Luis,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,INNOVACION DEL NORTE S.A.B. DE C.V.,innovaciondelnorte.mx,mx_cd77dc80-1b08-d178-f4c9-ad7ba4085333,lmartínez@innovaciondelnorte.mx,VERIFIED,85,CUSTOM_SMTP,+527849515537,,DENUE,2026-09-06T14:49:28.044668+00:00
per_ebf5620e-9fdf-e40f-a0e4-02666c57dfb7,Miguel Salinas,Miguel,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,CONSTRUCCIONES DEL CENTRO S.C.,construccionesdelc.com,mx_b6e833d7-413c-7815-e02f-5753eb8cf0a6,msalinas@construccionesdelc.com,VERIFIED,85,CUSTOM_SMTP,+526894066463,,DENUE,2026-09-06T14:49:28.044668+00:00
per_5b8b3f0f-10f3-5c64-2b0a-3ef5cd835dc3,Fernando González,Fernando,González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,ENERGIA ESTRATEGICA S. DE R.L. DE C.V.,energiaestrategica.mx,mx_81095781-5c0b-a2a6-9407-48c63cd9d96b,fgonzález@energiaestrategica.mx,VERIFIED,85,CUSTOM_SMTP,+525590203396,,DENUE,2026-09-06T14:49:28.044668+00:00
per_c04800cd-e50f-c4de-6874-9bbd470469f3,Rodrigo Benítez,Rodrigo,Benítez,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,INNOVACION ESPECIALIZADA S.A. DE C.V.,innovacionespecial.com,mx_5f442f4c-904e-d42d-8744-8609f38be5c6,rbenítez@innovacionespecial.com,VERIFIED,85,CUSTOM_SMTP,+529343939396,,DENUE,2026-09-06T14:49:28.044668+00:00
per_415196e9-7c83-4288-f0a0-9f68231fdbf6,Carlos Treviño,Carlos,Treviño,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSPORTES EMPRESARIAL S.A.S.,transportesempresa.mx,mx_52112999-7d68-7219-3cf6-6515a442c02a,ctreviño@transportesempresa.mx,VERIFIED,85,CUSTOM_SMTP,+525579878070,,DENUE,2026-09-06T14:49:28.044668+00:00
per_bbc55462-ea18-4d85-9966-0b49cb903f44,Sofia Vega,Sofia,Vega,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,QUIMICA LATINOAMERICANA S.A.B. DE C.V.,quimicalatinoameri.mx,mx_04d311d6-7cac-306b-ca75-6d79b0b9c12b,svega@quimicalatinoameri.mx,VERIFIED,85,CUSTOM_SMTP,+525337065592,,DENUE,2026-09-06T14:49:28.044668+00:00
per_b46a4a8c-79d1-1951-fdaa-efb5f63e56fe,Javier Martínez,Javier,Martínez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,DISTRIBUIDORA DE LAS AMERICAS S.A.P.I. DE C.V.,distribuidoradelas.com.mx,mx_37cdce86-8e1b-8976-7733-5075bbf09ec0,jmartínez@distribuidoradelas.com.mx,VERIFIED,85,CUSTOM_SMTP,+524061594935,,DENUE,2026-09-06T14:49:28.044668+00:00
per_a7cbd82b-d66e-8271-d211-f085f8c6f116,Javier Morales,Javier,Morales,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TECNOLOGIA LATINOAMERICANA S.A.S.,tecnologialatinoam.com.mx,mx_dd02907c-c51e-1241-2f6c-e527bc8af3a8,jmorales@tecnologialatinoam.com.mx,VERIFIED,85,CUSTOM_SMTP,+526645245986,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7cad0830-e60b-0dc3-75c1-cd9c5e76e14d,Fernando Benítez,Fernando,Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,MANUFACTURA DINAMICA S. DE R.L. DE C.V.,manufacturadinamic.com.mx,mx_80d6b3f9-2499-6172-4edf-7b0d294fdbb3,fbenítez@manufacturadinamic.com.mx,VERIFIED,85,CUSTOM_SMTP,+526715168403,,DENUE,2026-09-06T14:49:28.044668+00:00
per_27646c31-dbb7-ddeb-fcc3-df0c509aeea5,Hector Mendoza,Hector,Mendoza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,EMPAQUES LATINOAMERICANA S. DE R.L. DE C.V.,empaqueslatinoamer.com.mx,mx_79169e33-159b-f133-d1ff-7ebadd0c71f2,hmendoza@empaqueslatinoamer.com.mx,VERIFIED,85,CUSTOM_SMTP,+524529429846,,DENUE,2026-09-06T14:49:28.044668+00:00
per_52d86108-b80e-77bf-764e-eb714857d2e3,Gabriel Martínez,Gabriel,Martínez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,CONSTRUCCIONES DEL BAJIO S. DE R.L. DE C.V.,construccionesdelb.com.mx,mx_26169725-0d3b-3ef9-0a8d-7fb9fce93b1f,gmartínez@construccionesdelb.com.mx,VERIFIED,85,CUSTOM_SMTP,+523359400843,,DENUE,2026-09-06T14:49:28.044668+00:00
per_85ba0f97-e645-a8b4-6224-686901ce465d,Carlos Garza,Carlos,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,CONSTRUCCIONES DEL PACIFICO S.A.S.,construccionesdelp.mx,mx_3955020e-9ae7-1a66-6a67-057908a7fb96,cgarza@construccionesdelp.mx,VERIFIED,85,CUSTOM_SMTP,+523349689583,,DENUE,2026-09-06T14:49:28.044668+00:00
per_42a5c2c2-c691-4fe0-e616-787ebf1f639a,Alejandro Treviño,Alejandro,Treviño,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION DE OCCIDENTE S.A.B. DE C.V.,innovaciondeoccide.com,mx_66333e1a-348d-46b8-2d17-6a37c4b7a805,atreviño@innovaciondeoccide.com,VERIFIED,85,CUSTOM_SMTP,+526210324855,,DENUE,2026-09-06T14:49:28.044668+00:00
per_7d8c167d-94a0-954b-e92d-e2dfc120a3f6,Miguel Ruiz,Miguel,Ruiz,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,METALURGICA GLOBAL S.A.S.,metalurgicaglobal2.mx,mx_5fd1a9be-0e9d-f573-068e-412a727e49b1,mruiz@metalurgicaglobal2.mx,VERIFIED,85,CUSTOM_SMTP,+527564867493,,DENUE,2026-09-06T14:49:28.044668+00:00
per_600f3786-1f00-292b-243a-b4b44ee0b08c,Javier López,Javier,López,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,LOGISTICA INTEGRAL S. DE R.L. DE C.V.,logisticaintegral.com.mx,mx_2d0eaaa8-a29e-de22-85fb-d00e3e9dc4d7,jlópez@logisticaintegral.com.mx,VERIFIED,85,CUSTOM_SMTP,+525936634847,,DENUE,2026-09-06T14:49:28.044668+00:00
per_185c9abb-9f37-3dd9-8bc1-0259d68be475,Javier Treviño,Javier,Treviño,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,FARMACEUTICA MEXICANA S.A. DE C.V.,farmaceuticamexica.com.mx,mx_3c6afadf-7b98-e0d2-5236-3d0405d1b96d,jtreviño@farmaceuticamexica.com.mx,VERIFIED,85,CUSTOM_SMTP,+523399356486,,DENUE,2026-09-06T14:49:28.044668+00:00
per_19c5c285-f3d3-7f44-4a9d-cec1d04acc82,Hector Salinas,Hector,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,INDUSTRIAS DE OCCIDENTE S.A. DE C.V.,industriasdeoccide.com,mx_efb0f359-4ed8-c231-710e-30f024600b09,hsalinas@industriasdeoccide.com,VERIFIED,85,CUSTOM_SMTP,+526928434288,,DENUE,2026-09-06T14:49:28.044668+00:00
per_188a6184-b3c6-1513-4113-fffbba69d52e,Sofia Hernández,Sofia,Hernández,Socio Fundador,Founder,FOUNDER,EXECUTIVE,PROVEEDORA DEL NORTE 14 S.A.B. DE C.V.,proveedoradelnorte.com,mx_b19258b3-b269-b752-f1c0-614dd9343c53,shernández@proveedoradelnorte.com,VERIFIED,85,CUSTOM_SMTP,+529355626635,,DENUE,2026-09-06T14:49:28.044668+00:00
per_c2e8cb2d-74c6-fa64-ec90-929ee57e54c7,Patricia Benítez,Patricia,Benítez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,FARMACEUTICA INDUSTRIAL S.A.S.,farmaceuticaindust.com,mx_ac5dc7c4-d5a0-a673-06c1-a6d0a414092e,pbenítez@farmaceuticaindust.com,VERIFIED,85,CUSTOM_SMTP,+528839645911,,DENUE,2026-09-06T14:49:28.044668+00:00
per_4a214bbc-a2a9-e6f9-4d68-edf1ebfaf35d,Alejandro Valenzuela,Alejandro,Valenzuela,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,DISTRIBUIDORA ESPECIALIZADA 54 S.A. DE C.V.,distribuidoraespec.com,mx_bfccdb2f-fe7f-d3b8-f001-c211bafa720b,avalenzuela@distribuidoraespec.com,VERIFIED,85,CUSTOM_SMTP,+527419078658,,DENUE,2026-09-06T14:49:28.044668+00:00
per_55a97454-12ea-3170-ef8a-0b723980c1cb,Alejandro Alarcón,Alejandro,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EMPAQUES MEXICANA S.C.,empaquesmexicana.com.mx,mx_77c32f58-8bc7-27bc-4203-8339d67b8e23,aalarcón@empaquesmexicana.com.mx,VERIFIED,85,CUSTOM_SMTP,+526298796962,,DENUE,2026-09-06T14:49:28.044668+00:00
