id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
809,1946590000809,SERVICIOS INTEGRALES CENTRAL,SERVICIOS INTEGRALES CENTRAL S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Paseo,Lázaro Cárdenas,4124,Piso 8,Polanco,19282,19,Nuevo León,002,Apodaca,8131024044,contacto@serviciosintegrale.com.mx,https://www.serviciosintegrale.com.mx,20.867438,-96.178267,2024-01-15,SEC970728QZE,Javier Morales,Director Comercial,jmorales@serviciosintegrale.com.mx,+528165397272
810,2154150000810,INDUSTRIAS EMPRESARIAL,INDUSTRIAS EMPRESARIAL S.A.P.I. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,251 y más personas,Calzada,Insurgentes Sur,2352,,Santa María la Ribera,21706,21,Puebla,019,Puebla,9352306145,contacto@industriasempresar.com.mx,https://www.industriasempresar.com.mx,23.935947,-95.521334,2024-01-15,INE1901229N5,Alejandro Martínez,Director de Operaciones,amartínez@industriasempresar.com.mx,+529316711481
811,2233630000811,SERVICIOS INTEGRALES ESTRATEGICA,SERVICIOS INTEGRALES ESTRATEGICA S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,251 y más personas,Boulevard,5 de Mayo,1587,,Zona Industrial,22957,22,Querétaro,006,Corregidora,5316711817,contacto@serviciosintegrale.com.mx,https://www.serviciosintegrale.com.mx,21.650026,-102.980349,2024-01-15,SEE970402WEN,Rodrigo Martínez,Director Comercial,rmartínez@serviciosintegrale.com.mx,+525386996198
812,1533630000812,CONSULTORES NACIONAL,CONSULTORES NACIONAL S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Calle,Hidalgo,2909,,San Jerónimo,15985,15,Estado de México,013,Toluca,4383217628,contacto@consultoresnaciona.com,https://www.consultoresnaciona.com,16.562239,-101.004675,2024-01-15,CON110408W7Q,Alejandro Mendoza,Socio Fundador,amendoza@consultoresnaciona.com,+524315122395
813,0154160000813,TRANSPORTES LATINOAMERICANA,TRANSPORTES LATINOAMERICANA S.C.,5416,Servicios de consultoría en administración y gestión empresarial,0 a 5 personas,Carretera,Lázaro Cárdenas,1894,,Industrial Vallejo,01570,01,Aguascalientes,010,Calvillo,5961325595,contacto@transporteslatinoa.com,https://www.transporteslatinoa.com,24.744292,-98.705769,2024-01-15,TRL081011B1E,Carlos Mendoza,Director Comercial,cmendoza@transporteslatinoa.com,+525947586564
814,2532540000814,LOGISTICA INTERNACIONAL,LOGISTICA INTERNACIONAL S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Calzada,Adolfo López Mateos,325,Piso 1,Parque Industrial Benito Juárez,25524,25,Sinaloa,009,Culiacán,5165294438,contacto@logisticainternaci.com,https://www.logisticainternaci.com,19.36683,-104.541311,2024-01-15,LOI220616VJ4,Gabriel Benítez,Director Comercial,gbenítez@logisticainternaci.com,+525148852835
815,0133630000815,IMPORTADORA ESPECIALIZADA 5,IMPORTADORA ESPECIALIZADA 5 S. DE R.L. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,31 a 50 personas,Paseo,González Gallo,977,,Zona Industrial,01537,01,Aguascalientes,013,Aguascalientes,6618148385,contacto@importadoraespecia.com.mx,https://www.importadoraespecia.com.mx,25.299844,-101.262598,2024-01-15,IME00081790A,Eduardo Vega,Director de Operaciones,evega@importadoraespecia.com.mx,+526669747395
816,0132610000816,INNOVACION MODERNA,INNOVACION MODERNA S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,251 y más personas,Av.,Juárez,319,,Parque Industrial CIVAC,01642,01,Aguascalientes,010,Jesús María,7068478016,contacto@innovacionmoderna1.com,https://www.innovacionmoderna1.com,17.755762,-101.021315,2024-01-15,INM130919AFM,Rodrigo Valenzuela,Director de Tecnología,rvalenzuela@innovacionmoderna1.com,+527068080995
817,0233630000817,CONSULTORES ESTRATEGICA 22,CONSULTORES ESTRATEGICA 22 S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Circuito,Insurgentes Sur,2090,Piso 5,Zona Industrial,02325,02,Baja California,003,Tecate,8765305994,contacto@consultoresestrate.com.mx,https://www.consultoresestrate.com.mx,21.604117,-95.286854,2024-01-15,COE190626BG3,Fernando Hernández,Director de Finanzas,fhernández@consultoresestrate.com.mx,+528728364676
818,0156160000818,CORPORATIVO ESPECIALIZADA,CORPORATIVO ESPECIALIZADA S.A. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",6 a 10 personas,Calle,González Gallo,3814,,Santa María la Ribera,01101,01,Aguascalientes,002,Aguascalientes,7162781710,contacto@corporativoespecia.mx,https://www.corporativoespecia.mx,17.644301,-100.960562,2024-01-15,COE0203093YQ,Fernando Mendoza,Socio Fundador,fmendoza@corporativoespecia.mx,+527196642695
819,0932610000819,IMPORTADORA LATINOAMERICANA,IMPORTADORA LATINOAMERICANA S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Calzada,Revolución,2125,,Parque Industrial FINSA,09641,09,Ciudad de México,012,Cuauhtémoc,5594519287,contacto@importadoralatinoa.com,https://www.importadoralatinoa.com,18.152628,-100.869572,2024-01-15,IML201222195,Claudia Hernández,Director Comercial,chernández@importadoralatinoa.com,+525575782115
820,1932510000820,CONSTRUCCIONES LATINOAMERICANA,CONSTRUCCIONES LATINOAMERICANA S.A.B. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Av.,Benito Juárez,3567,Piso 4,Parque Industrial Benito Juárez,19800,19,Nuevo León,020,Santa Catarina,8117884277,contacto@construccioneslati.com.mx,https://www.construccioneslati.com.mx,24.599713,-104.937567,2024-01-15,COL111220844,Andrea Castro,Director de Operaciones,acastro@construccioneslati.com.mx,+528134111644
821,1754150000821,CONSTRUCCIONES EMPRESARIAL,CONSTRUCCIONES EMPRESARIAL S.C.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Av.,Paseo Cuauhnáhuac,3078,,Centro,17919,17,Morelos,013,Cuautla,9082729113,contacto@construccionesempr.mx,https://www.construccionesempr.mx,24.454436,-98.73598,2024-01-15,COE051005ENQ,Daniel Salinas,Director de Finanzas,dsalinas@construccionesempr.mx,+529033857757
822,1132510000822,PLASTICOS INTERNACIONAL,PLASTICOS INTERNACIONAL S.A.B. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,11 a 30 personas,Circuito,Lázaro Cárdenas,2493,,Jardines del Bosque,11636,11,Guanajuato,014,Celaya,6329986779,contacto@plasticosinternaci.mx,https://www.plasticosinternaci.mx,20.437635,-104.011517,2024-01-15,PLI070620ZL0,Fernando Castro,Director de Finanzas,fcastro@plasticosinternaci.mx,+526367396845
823,3148410000823,GRUPO INDUSTRIAL LATINOAMERICANA,GRUPO INDUSTRIAL LATINOAMERICANA S.A. DE C.V.,4841,Transporte de carga general y logística multimodal,11 a 30 personas,Paseo,Manuel Ávila Camacho,2163,,Parque Industrial CIVAC,31815,31,Yucatán,007,Valladolid,5097836202,contacto@grupoindustriallat.com,https://www.grupoindustriallat.com,19.768056,-100.554699,2024-01-15,GRL070125BQ0,Miguel Salinas,Director de Finanzas,msalinas@grupoindustriallat.com,+525052704939
824,0223820000824,TRANSFORMADORA GLOBAL 16,TRANSFORMADORA GLOBAL 16 S.A.B. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,31 a 50 personas,Calzada,Lázaro Cárdenas,1663,,Parque Industrial FINSA,02685,02,Baja California,010,Tecate,6118185777,contacto@transformadoraglob.com.mx,https://www.transformadoraglob.com.mx,15.489091,-96.667478,2024-01-15,TRG19101810R,Hector Hernández,Socio Fundador,hhernández@transformadoraglob.com.mx,+526113896815
825,1123820000825,TECNOLOGIA LATINOAMERICANA 87,TECNOLOGIA LATINOAMERICANA 87 S.A.B. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Calzada,Insurgentes Sur,786,Piso 8,San Rafael,11965,11,Guanajuato,009,Irapuato,9426057100,contacto@tecnologialatinoam.mx,https://www.tecnologialatinoam.mx,23.980061,-98.778968,2024-01-15,TEL001006BT1,Daniel Mendoza,Director de Finanzas,dmendoza@tecnologialatinoam.mx,+529422063617
826,2654160000826,COMERCIALIZADORA DEL PACIFICO,COMERCIALIZADORA DEL PACIFICO S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,0 a 5 personas,Boulevard,5 de Mayo,3246,,San Rafael,26955,26,Sonora,005,Ciudad Obregón,6059562159,contacto@comercializadorade.mx,https://www.comercializadorade.mx,16.420606,-100.042304,2024-01-15,COD0001216T7,Fernando González,Socio Fundador,fgonzález@comercializadorade.mx,+526024405952
827,2533230000827,MANUFACTURA DEL NORTE 44,MANUFACTURA DEL NORTE 44 S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Paseo,Lázaro Cárdenas,1389,,Parque Industrial,25493,25,Sinaloa,004,Mazatlán,5779466218,contacto@manufacturadelnort.mx,https://www.manufacturadelnort.mx,19.104491,-101.344345,2024-01-15,MAD090211TNI,Claudia Ruiz,Director Comercial,cruiz@manufacturadelnort.mx,+525780634245
828,2823820000828,ALIMENTOS Y BEBIDAS INDUSTRIAL,ALIMENTOS Y BEBIDAS INDUSTRIAL S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,51 a 100 personas,Av.,Félix U. Gómez,2055,,Jardines del Bosque,28310,28,Tamaulipas,011,Matamoros,5749332903,contacto@alimentosybebidasi.mx,https://www.alimentosybebidasi.mx,21.175727,-97.950457,2024-01-15,ALI150705TAU,Miguel Vega,Directora de Recursos Humanos,mvega@alimentosybebidasi.mx,+525759019624
829,0532610000829,FARMACEUTICA DINAMICA,FARMACEUTICA DINAMICA S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Av.,Constitución,2149,,Parque Industrial CIVAC,05362,05,Coahuila,007,Monclova,9049945411,contacto@farmaceuticadinami.com,https://www.farmaceuticadinami.com,20.561741,-100.637185,2024-01-15,FAD140603RAW,Luis García,Director General,lgarcía@farmaceuticadinami.com,+529086445910
830,0246620000830,SERVICIOS INTEGRALES DE LAS AMERICAS 73,SERVICIOS INTEGRALES DE LAS AMERICAS 73 S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,251 y más personas,Calzada,Benito Juárez,2289,,Roma Norte,02399,02,Baja California,016,Tijuana,9095779370,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,16.093961,-97.205384,2024-01-15,SED190416S6G,Gabriel Dominguez,Director de Finanzas,gdominguez@serviciosintegrale.com,+529076590937
831,0254150000831,FARMACEUTICA INTEGRAL,FARMACEUTICA INTEGRAL S. DE R.L. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,101 a 250 personas,Calzada,5 de Mayo,2498,Piso 10,Roma Norte,02342,02,Baja California,012,Tijuana,7561990225,contacto@farmaceuticaintegr.com,https://www.farmaceuticaintegr.com,16.932732,-104.370883,2024-01-15,FAI010611HGV,Adriana Castro,Director de Finanzas,acastro@farmaceuticaintegr.com,+527537949975
832,0523820000832,SERVICIOS INTEGRALES INTEGRAL,SERVICIOS INTEGRALES INTEGRAL S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,11 a 30 personas,Carretera,Benito Juárez,1034,,Santa María la Ribera,05188,05,Coahuila,004,Monclova,5534031765,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,25.04816,-102.894812,2024-01-15,SEI1905167QJ,David Garza,Director de Finanzas,dgarza@serviciosintegrale.com,+525527184285
833,1148410000833,PROVEEDORA EMPRESARIAL,PROVEEDORA EMPRESARIAL S.A. DE C.V.,4841,Transporte de carga general y logística multimodal,0 a 5 personas,Calle,5 de Mayo,1539,,Zona Industrial,11214,11,Guanajuato,018,Irapuato,9770663206,contacto@proveedoraempresar.com.mx,https://www.proveedoraempresar.com.mx,23.152998,-101.790075,2024-01-15,PRE220117WHT,Hector Alarcón,Director de Tecnología,halarcón@proveedoraempresar.com.mx,+529726923185
834,2232610000834,SOLUCIONES DEL CENTRO,SOLUCIONES DEL CENTRO S.A.S.,3261,Fabricación de productos de plástico y polímeros para empaque,0 a 5 personas,Av.,Félix U. Gómez,1212,,San Rafael,22417,22,Querétaro,010,Corregidora,4395598684,contacto@solucionesdelcentr.com,https://www.solucionesdelcentr.com,16.624832,-102.065922,2024-01-15,SOD180305VJV,Mariana Hernández,Directora de Recursos Humanos,mhernández@solucionesdelcentr.com,+524376905879
835,2446620000835,PROVEEDORA INTERNACIONAL,PROVEEDORA INTERNACIONAL S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Boulevard,Félix U. Gómez,3490,Piso 2,Jardines del Bosque,24903,24,San Luis Potosí,018,Soledad de Graciano Sánchez,8650891320,contacto@proveedorainternac.mx,https://www.proveedorainternac.mx,20.428794,-98.527892,2024-01-15,PRI110205UHI,Javier González,Director General,jgonzález@proveedorainternac.mx,+528610877526
836,0232510000836,ALIMENTOS Y BEBIDAS MEXICANA,ALIMENTOS Y BEBIDAS MEXICANA S.A.B. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,0 a 5 personas,Calle,Reforma,1064,,Jardines del Bosque,02161,02,Baja California,007,Tecate,9520629446,contacto@alimentosybebidasm.mx,https://www.alimentosybebidasm.mx,18.44225,-101.346709,2024-01-15,ALM0607027BW,Alejandro Castro,Directora de Recursos Humanos,acastro@alimentosybebidasm.mx,+529560912750
837,2254150000837,MANUFACTURA DEL NORTE 15,MANUFACTURA DEL NORTE 15 S.C.,5415,Desarrollo de software y servicios de tecnología de información,11 a 30 personas,Carretera,Constitución,1879,Piso 12,Santa María la Ribera,22804,22,Querétaro,009,Querétaro,6280379993,contacto@manufacturadelnort.mx,https://www.manufacturadelnort.mx,19.490397,-104.322444,2024-01-15,MAD001117BBC,Sofia Alarcón,Director General,salarcón@manufacturadelnort.mx,+526296461751
838,2848410000838,CONSTRUCCIONES DEL CENTRO,CONSTRUCCIONES DEL CENTRO S.A.B. DE C.V.,4841,Transporte de carga general y logística multimodal,31 a 50 personas,Carretera,Industria Militar,1713,,Centro,28646,28,Tamaulipas,011,Matamoros,6425942793,contacto@construccionesdelc.mx,https://www.construccionesdelc.mx,24.014775,-101.126706,2024-01-15,COD950624I6D,Claudia Garza,Director de Operaciones,cgarza@construccionesdelc.mx,+526444360609
839,1432610000839,INNOVACION DE LAS AMERICAS,INNOVACION DE LAS AMERICAS S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,51 a 100 personas,Paseo,Revolución,4321,,Industrial Vallejo,14292,14,Jalisco,007,Tlaquepaque,3339865321,contacto@innovaciondelasame.com,https://www.innovaciondelasame.com,24.778536,-103.436586,2024-01-15,IND1602016SI,Gabriel Mendoza,Director de Finanzas,gmendoza@innovaciondelasame.com,+523384379604
840,1932540000840,EQUIPOS Y SISTEMAS DE OCCIDENTE,EQUIPOS Y SISTEMAS DE OCCIDENTE S.A. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Calzada,Industria Militar,1452,Piso 4,Parque Industrial FINSA,19149,19,Nuevo León,010,Santa Catarina,8170537712,contacto@equiposysistemasde.mx,https://www.equiposysistemasde.mx,22.888281,-103.022695,2024-01-15,EQD081026WII,Carlos Treviño,Director Comercial,ctreviño@equiposysistemasde.mx,+528149145026
841,0932510000841,COMERCIALIZADORA MODERNA,COMERCIALIZADORA MODERNA S.C.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Carretera,Paseo Cuauhnáhuac,2135,,Zona Industrial,09433,09,Ciudad de México,012,Álvaro Obregón,5588289664,contacto@comercializadoramo.mx,https://www.comercializadoramo.mx,23.753199,-101.530006,2024-01-15,COM18102009U,Javier Dominguez,Director General,jdominguez@comercializadoramo.mx,+525524441375
842,2256160000842,AUTOMOTRIZ DEL BAJIO 65,AUTOMOTRIZ DEL BAJIO 65 S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Av.,Juárez,2518,,Industrial Vallejo,22529,22,Querétaro,007,Querétaro,8331921661,contacto@automotrizdelbajio.com,https://www.automotrizdelbajio.com,16.17463,-100.64025,2024-01-15,AUD0409097O4,Adriana Castro,Director de Tecnología,acastro@automotrizdelbajio.com,+528369361522
843,2254160000843,CORPORATIVO DEL NORTE,CORPORATIVO DEL NORTE S.A.P.I. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,51 a 100 personas,Av.,Industria Militar,1757,Piso 9,San Rafael,22245,22,Querétaro,008,Corregidora,5384285433,contacto@corporativodelnort.mx,https://www.corporativodelnort.mx,17.36607,-95.396022,2024-01-15,COD160207O52,Sofia Vega,Director Comercial,svega@corporativodelnort.mx,+525334149850
844,3032610000844,AUTOMOTRIZ ESTRATEGICA,AUTOMOTRIZ ESTRATEGICA S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Paseo,Adolfo López Mateos,3473,,Santa Fe,30898,30,Veracruz,005,Córdoba,9256743687,contacto@automotrizestrateg.com,https://www.automotrizestrateg.com,22.014803,-102.088143,2024-01-15,AUE030809JI1,Hector Treviño,Director Comercial,htreviño@automotrizestrateg.com,+529221529065
845,2554150000845,ENERGIA DEL BAJIO,ENERGIA DEL BAJIO S.A.S.,5415,Desarrollo de software y servicios de tecnología de información,51 a 100 personas,Boulevard,Manuel Ávila Camacho,4101,,San Jerónimo,25165,25,Sinaloa,001,Guasave,9672819764,contacto@energiadelbajio4.mx,https://www.energiadelbajio4.mx,25.005348,-99.083995,2024-01-15,END9712146SK,Luis Navarro,Director Comercial,lnavarro@energiadelbajio4.mx,+529689142726
846,2146590000846,METALURGICA LATINOAMERICANA,METALURGICA LATINOAMERICANA S.A. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,0 a 5 personas,Calzada,Benito Juárez,606,,Jardines del Bosque,21708,21,Puebla,001,San Pedro Cholula,9146774796,contacto@metalurgicalatinoa.com.mx,https://www.metalurgicalatinoa.com.mx,15.684423,-104.537406,2024-01-15,MEL210321T1W,Sofia Navarro,Director Comercial,snavarro@metalurgicalatinoa.com.mx,+529148171501
847,2246620000847,CONSTRUCCIONES INTEGRAL,CONSTRUCCIONES INTEGRAL S. DE R.L. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,6 a 10 personas,Circuito,Revolución,2327,Piso 10,Parque Industrial Benito Juárez,22580,22,Querétaro,006,Querétaro,4217149909,contacto@construccionesinte.com.mx,https://www.construccionesinte.com.mx,21.631434,-99.010579,2024-01-15,COI091112PQU,Rodrigo Hernández,Director de Finanzas,rhernández@construccionesinte.com.mx,+524223600842
848,3123820000848,PLASTICOS DEL CENTRO,PLASTICOS DEL CENTRO S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,51 a 100 personas,Paseo,Revolución,3494,,Roma Norte,31230,31,Yucatán,018,Progreso,4319812992,contacto@plasticosdelcentro.com,https://www.plasticosdelcentro.com,21.578113,-103.171107,2024-01-15,PLD100212SCL,Sofia González,Director de Operaciones,sgonzález@plasticosdelcentro.com,+524319694640
849,2156160000849,QUIMICA DINAMICA,QUIMICA DINAMICA S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",0 a 5 personas,Paseo,Morones Prieto,3391,,Parque Industrial CIVAC,21115,21,Puebla,006,Tehuacán,4864575437,contacto@quimicadinamica47.com.mx,https://www.quimicadinamica47.com.mx,21.938717,-103.803912,2024-01-15,QUD9704185U2,Hector Martínez,Director de Operaciones,hmartínez@quimicadinamica47.com.mx,+524898330721
850,1132540000850,PROVEEDORA MODERNA,PROVEEDORA MODERNA S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,0 a 5 personas,Paseo,Revolución,2401,,Santa Fe,11506,11,Guanajuato,019,Salamanca,9358477277,contacto@proveedoramoderna.com,https://www.proveedoramoderna.com,16.873799,-103.247997,2024-01-15,PRM151109TSM,Mariana Martínez,Director General,mmartínez@proveedoramoderna.com,+529387543584
851,0954150000851,METALURGICA INDUSTRIAL,METALURGICA INDUSTRIAL S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,31 a 50 personas,Calzada,Félix U. Gómez,2970,,Parque Industrial,09626,09,Ciudad de México,017,Coyoacán,5542110913,contacto@metalurgicaindustr.com,https://www.metalurgicaindustr.com,25.348943,-96.588898,2024-01-15,MEI960123CGR,Hector Treviño,Director de Finanzas,htreviño@metalurgicaindustr.com,+525559015179
